customer_id,customer_ref,full_name,email,phone,country_code,signup_date,status,date_of_birth,created_at,updated_at
5422,CUST_5422,Customer_5422,customer5422@example.com,0453041632,AU,2025-07-02,suspended,2001-04-23,2026-02-05 07:19:00.204700,2026-04-17 07:19:00.204700
5423,CUST_5423,Customer_5423,customer5423@example.com,0436685790,SG,2026-02-27,suspended,1982-04-28,2026-01-25 07:19:00.204700,2026-04-17 07:19:00.204700
5424,CUST_5424,Customer_5424,customer5424@example.com,0480369895,US,2025-04-27,suspended,1996-04-24,2025-10-24 07:19:00.204700,2026-04-17 07:19:00.204700
5425,CUST_5425,Customer_5425,customer5425@example.com,0496725785,SG,2024-05-09,active,1999-04-24,2026-04-08 07:19:00.204700,2026-04-17 07:19:00.204700
5426,CUST_5426,Customer_5426,customer5426@example.com,0430570021,IN,2025-08-29,inactive,2002-04-23,2026-04-02 07:19:00.204700,2026-04-17 07:19:00.204700
5427,CUST_5427,Customer_5427,customer5427@example.com,0433071003,GB,2025-03-30,inactive,1979-04-29,2026-01-28 07:19:00.204700,2026-04-17 07:19:00.204700
5428,CUST_5428,Customer_5428,customer5428@example.com,0489236049,AU,2025-10-27,suspended,1990-04-26,2025-12-21 07:19:00.204700,2026-04-17 07:19:00.204700
5429,CUST_5429,Customer_5429,customer5429@example.com,0422447854,SG,2024-11-19,suspended,1961-05-03,2025-10-25 07:19:00.204700,2026-04-17 07:19:00.204700
5430,CUST_5430,Customer_5430,customer5430@example.com,0402880751,AU,2026-03-21,inactive,1985-04-27,2026-03-09 07:19:00.204700,2026-04-17 07:19:00.204700
5431,CUST_5431,Customer_5431,customer5431@example.com,0497823195,SG,2026-04-16,inactive,2004-04-22,2026-01-21 07:19:00.204700,2026-04-17 07:19:00.204700
5432,CUST_5432,Customer_5432,customer5432@example.com,0423865484,AU,2025-04-23,active,1989-04-26,2026-04-14 07:19:00.204700,2026-04-17 07:19:00.204700
5433,CUST_5433,Customer_5433,customer5433@example.com,0406596688,SG,2026-01-13,active,2000-04-23,2026-04-13 07:19:00.204700,2026-04-17 07:19:00.204700
5434,CUST_5434,Customer_5434,customer5434@example.com,0400565242,US,2025-01-08,suspended,2007-04-22,2026-03-05 07:19:00.204700,2026-04-17 07:19:00.204700
5435,CUST_5435,Customer_5435,customer5435@example.com,0418921341,US,2025-03-30,active,1999-04-24,2026-01-24 07:19:00.204700,2026-04-17 07:19:00.204700
5436,CUST_5436,Customer_5436,customer5436@example.com,0431363876,SG,2025-10-03,suspended,1996-04-24,2026-01-17 07:19:00.204700,2026-04-17 07:19:00.204700
5437,CUST_5437,Customer_5437,customer5437@example.com,0415056483,IN,2025-06-12,suspended,1959-05-04,2025-11-27 07:19:00.204700,2026-04-17 07:19:00.204700
5438,CUST_5438,Customer_5438,customer5438@example.com,0475627288,IN,2024-11-07,active,1970-05-01,2025-09-08 07:19:00.204700,2026-04-17 07:19:00.204700
5439,CUST_5439,Customer_5439,customer5439@example.com,0446359041,IN,2025-11-01,suspended,1986-04-27,2026-01-20 07:19:00.204700,2026-04-17 07:19:00.204700
5440,CUST_5440,Customer_5440,customer5440@example.com,0449526921,AU,2025-02-24,inactive,1967-05-02,2026-04-06 07:19:00.204700,2026-04-17 07:19:00.204700
5441,CUST_5441,Customer_5441,customer5441@example.com,0489204358,AU,2025-02-09,active,1962-05-03,2025-06-12 07:19:00.204700,2026-04-17 07:19:00.204700
5442,CUST_5442,Customer_5442,customer5442@example.com,0494881415,IN,2024-05-28,active,1969-05-01,2025-11-12 07:19:00.204700,2026-04-17 07:19:00.204700
5443,CUST_5443,Customer_5443,customer5443@example.com,0487640603,AU,2025-06-19,inactive,1990-04-26,2025-07-09 07:19:00.204700,2026-04-17 07:19:00.204700
5444,CUST_5444,Customer_5444,customer5444@example.com,0491510126,AU,2024-07-12,suspended,1999-04-24,2025-05-18 07:19:00.204700,2026-04-17 07:19:00.204700
5446,CUST_5446,Customer_5446,customer5446@example.com,0402273882,IN,2025-01-15,suspended,1994-04-25,2025-10-17 07:19:00.204700,2026-04-17 07:19:00.204700
5447,CUST_5447,Customer_5447,customer5447@example.com,0422948413,SG,2024-09-11,active,1983-04-28,2025-08-03 07:19:00.204700,2026-04-17 07:19:00.204700
5448,CUST_5448,Customer_5448,customer5448@example.com,0403159941,US,2025-01-17,suspended,1986-04-27,2025-06-10 07:19:00.204700,2026-04-17 07:19:00.204700
5449,CUST_5449,Customer_5449,customer5449@example.com,0434491263,IN,2026-03-23,inactive,1966-05-02,2026-03-25 07:19:00.204700,2026-04-17 07:19:00.204700
5450,CUST_5450,Customer_5450,customer5450@example.com,0430098753,SG,2025-03-13,inactive,1959-05-04,2025-08-26 07:19:00.204700,2026-04-17 07:19:00.204700
5451,CUST_5451,Customer_5451,customer5451@example.com,0415258748,US,2025-12-26,active,1981-04-28,2025-07-30 07:19:00.204700,2026-04-17 07:19:00.204700
5453,CUST_5453,Customer_5453,customer5453@example.com,0438751517,US,2024-07-22,suspended,2001-04-23,2025-06-17 07:19:00.204700,2026-04-17 07:19:00.204700
5455,CUST_5455,Customer_5455,customer5455@example.com,0445769473,SG,2024-07-06,inactive,2000-04-23,2025-05-31 07:19:00.204700,2026-04-17 07:19:00.204700
5456,CUST_5456,Customer_5456,customer5456@example.com,0423583231,US,2025-07-01,suspended,1995-04-25,2025-09-12 07:19:00.204700,2026-04-17 07:19:00.204700
5457,CUST_5457,Customer_5457,customer5457@example.com,0443679830,US,2026-01-20,inactive,1975-04-30,2025-07-16 07:19:00.204700,2026-04-17 07:19:00.204700
5458,CUST_5458,Customer_5458,customer5458@example.com,0450834082,US,2024-07-27,active,2002-04-23,2025-09-09 07:19:00.204700,2026-04-17 07:19:00.204700
5459,CUST_5459,Customer_5459,customer5459@example.com,0470564694,GB,2024-05-21,active,2004-04-22,2025-04-29 07:19:00.204700,2026-04-17 07:19:00.204700
5460,CUST_5460,Customer_5460,customer5460@example.com,0479434718,GB,2024-08-27,active,1961-05-03,2026-03-16 07:19:00.204700,2026-04-17 07:19:00.204700
5461,CUST_5461,Customer_5461,customer5461@example.com,0424035957,GB,2025-07-11,active,1980-04-28,2025-06-16 07:19:00.204700,2026-04-17 07:19:00.204700
5462,CUST_5462,Customer_5462,customer5462@example.com,0415557779,AU,2024-10-21,suspended,1995-04-25,2025-09-29 07:19:00.204700,2026-04-17 07:19:00.204700
5463,CUST_5463,Customer_5463,customer5463@example.com,0447415182,US,2024-06-23,active,2006-04-22,2025-11-20 07:19:00.204700,2026-04-17 07:19:00.204700
5419,CUST_5419,Customer_5419,customer2505@example.com,0421169927,SG,2026-02-19,suspended,1986-04-27,2025-12-19 07:19:00.204700,2026-04-17 07:19:00.204700
5452,CUST_5452,Customer_5452,invalid_email_format,0439769222,US,2025-01-20,inactive,1962-05-03,2026-04-02 07:19:00.204700,2026-04-17 07:19:00.204700
5445,CUST_5445,Customer_5445,customer5445@example.com,0408827657,usa,2024-07-16,inactive,1967-05-02,2025-05-04 07:19:00.204700,2026-04-17 07:19:00.204700
5421,CUST_5421,Customer_5421,customer5421@example.com,0488081205,IN,2025-05-08,SUSPENDED,1986-04-27,2025-05-13 07:19:00.204700,2026-04-17 07:19:00.204700
5465,CUST_5465,Customer_5465,customer5465@example.com,0445939255,GB,2025-01-29,inactive,1989-04-26,2026-03-18 07:19:00.204700,2026-04-17 07:19:00.204700
5466,CUST_5466,Customer_5466,customer5466@example.com,0404030315,AU,2025-03-23,inactive,1997-04-24,2025-11-27 07:19:00.204700,2026-04-17 07:19:00.204700
5467,CUST_5467,Customer_5467,customer5467@example.com,0495897292,AU,2024-08-15,inactive,1966-05-02,2026-01-21 07:19:00.204700,2026-04-17 07:19:00.204700
5468,CUST_5468,Customer_5468,customer5468@example.com,0498304497,IN,2025-03-30,active,1963-05-03,2025-07-07 07:19:00.204700,2026-04-17 07:19:00.204700
5469,CUST_5469,Customer_5469,customer5469@example.com,0476116748,GB,2025-04-05,active,1989-04-26,2025-10-19 07:19:00.204700,2026-04-17 07:19:00.204700
5470,CUST_5470,Customer_5470,customer5470@example.com,0460363309,GB,2024-12-08,inactive,1996-04-24,2026-04-06 07:19:00.204700,2026-04-17 07:19:00.204700
5471,CUST_5471,Customer_5471,customer5471@example.com,0466882885,AU,2025-02-21,active,1986-04-27,2025-05-20 07:19:00.204700,2026-04-17 07:19:00.204700
5472,CUST_5472,Customer_5472,customer5472@example.com,0450846502,US,2025-06-08,inactive,1985-04-27,2025-06-12 07:19:00.204700,2026-04-17 07:19:00.204700
5473,CUST_5473,Customer_5473,customer5473@example.com,0467320693,IN,2025-06-21,inactive,1994-04-25,2026-04-10 07:19:00.204700,2026-04-17 07:19:00.204700
5474,CUST_5474,Customer_5474,customer5474@example.com,0424929093,GB,2024-06-18,inactive,1989-04-26,2025-07-16 07:19:00.204700,2026-04-17 07:19:00.204700
5475,CUST_5475,Customer_5475,customer5475@example.com,0473169349,US,2025-12-29,suspended,1967-05-02,2026-02-06 07:19:00.204700,2026-04-17 07:19:00.204700
5476,CUST_5476,Customer_5476,customer5476@example.com,0458814446,US,2024-09-26,suspended,1989-04-26,2025-10-20 07:19:00.204700,2026-04-17 07:19:00.204700
5477,CUST_5477,Customer_5477,customer5477@example.com,0433680324,SG,2025-09-01,active,1958-05-04,2025-11-01 07:19:00.204700,2026-04-17 07:19:00.204700
5478,CUST_5478,Customer_5478,customer5478@example.com,0462489599,US,2026-01-21,inactive,1982-04-28,2025-11-01 07:19:00.204700,2026-04-17 07:19:00.204700
5479,CUST_5479,Customer_5479,customer5479@example.com,0416039842,US,2024-11-19,suspended,1973-04-30,2025-09-03 07:19:00.204700,2026-04-17 07:19:00.204700
5480,CUST_5480,Customer_5480,customer5480@example.com,0437996007,US,2024-12-19,active,1991-04-26,2025-06-10 07:19:00.204700,2026-04-17 07:19:00.204700
5481,CUST_5481,Customer_5481,customer5481@example.com,0435564370,SG,2026-02-08,inactive,1992-04-25,2026-03-27 07:19:00.204700,2026-04-17 07:19:00.204700
5482,CUST_5482,Customer_5482,customer5482@example.com,0470683829,US,2025-11-24,active,1999-04-24,2025-07-18 07:19:00.204700,2026-04-17 07:19:00.204700
5483,CUST_5483,Customer_5483,customer5483@example.com,0403496758,SG,2024-08-20,inactive,1981-04-28,2025-07-26 07:19:00.204700,2026-04-17 07:19:00.204700
5484,CUST_5484,Customer_5484,customer5484@example.com,0429814462,US,2025-07-30,active,1976-04-29,2025-07-02 07:19:00.204700,2026-04-17 07:19:00.204700
5485,CUST_5485,Customer_5485,customer5485@example.com,0406645008,US,2026-02-21,active,1962-05-03,2025-09-10 07:19:00.204700,2026-04-17 07:19:00.204700
5486,CUST_5486,Customer_5486,customer5486@example.com,0417527039,GB,2024-05-24,suspended,1963-05-03,2025-05-21 07:19:00.204700,2026-04-17 07:19:00.204700
5487,CUST_5487,Customer_5487,customer5487@example.com,0454786608,SG,2024-05-14,inactive,1986-04-27,2026-02-16 07:19:00.204700,2026-04-17 07:19:00.204700
5488,CUST_5488,Customer_5488,customer5488@example.com,0462370382,IN,2024-10-06,inactive,2008-04-21,2025-08-10 07:19:00.204700,2026-04-17 07:19:00.204700
5489,CUST_5489,Customer_5489,customer5489@example.com,0476155621,IN,2026-04-14,suspended,2002-04-23,2025-06-02 07:19:00.204700,2026-04-17 07:19:00.204700
5490,CUST_5490,Customer_5490,customer5490@example.com,0409908847,GB,2025-08-15,inactive,1978-04-29,2025-10-22 07:19:00.204700,2026-04-17 07:19:00.204700
5491,CUST_5491,Customer_5491,customer5491@example.com,0440829026,US,2024-12-25,inactive,1966-05-02,2025-07-30 07:19:00.204700,2026-04-17 07:19:00.204700
5492,CUST_5492,Customer_5492,customer5492@example.com,0480522505,AU,2025-05-12,suspended,2004-04-22,2026-01-24 07:19:00.204700,2026-04-17 07:19:00.204700
5494,CUST_5494,Customer_5494,customer5494@example.com,0487579514,IN,2025-11-14,suspended,1959-05-04,2025-11-12 07:19:00.204700,2026-04-17 07:19:00.204700
5495,CUST_5495,Customer_5495,customer5495@example.com,0457057365,US,2026-04-08,inactive,1976-04-29,2025-10-13 07:19:00.204700,2026-04-17 07:19:00.204700
5496,CUST_5496,Customer_5496,customer5496@example.com,0433578458,AU,2024-11-16,inactive,2004-04-22,2025-09-09 07:19:00.204700,2026-04-17 07:19:00.204700
5497,CUST_5497,Customer_5497,customer5497@example.com,0405741146,AU,2024-11-13,suspended,1994-04-25,2025-11-24 07:19:00.204700,2026-04-17 07:19:00.204700
5498,CUST_5498,Customer_5498,customer5498@example.com,0448173410,GB,2026-03-23,active,2000-04-23,2025-11-27 07:19:00.204700,2026-04-17 07:19:00.204700
5499,CUST_5499,Customer_5499,customer5499@example.com,0408016102,GB,2025-09-12,suspended,1996-04-24,2026-01-05 07:19:00.204700,2026-04-17 07:19:00.204700
5500,CUST_5500,Customer_5500,customer5500@example.com,0495300802,SG,2025-05-04,active,2006-04-22,2025-08-28 07:19:00.204700,2026-04-17 07:19:00.204700
5501,CUST_5501,Customer_5501,customer5501@example.com,0463084916,IN,2025-07-02,inactive,1963-05-03,2025-05-19 07:19:00.204700,2026-04-17 07:19:00.204700
5502,CUST_5502,Customer_5502,customer5502@example.com,0414033787,AU,2025-10-19,active,1982-04-28,2025-04-20 07:19:00.204700,2026-04-17 07:19:00.204700
5504,CUST_5504,Customer_5504,customer5504@example.com,0441628985,AU,2025-05-12,active,1975-04-30,2026-03-30 07:19:00.204700,2026-04-17 07:19:00.204700
5505,CUST_5505,Customer_5505,customer5505@example.com,0448259460,AU,2026-01-22,suspended,2004-04-22,2025-07-11 07:19:00.204700,2026-04-17 07:19:00.204700
5506,CUST_5506,Customer_5506,customer5506@example.com,0484023851,IN,2025-09-03,inactive,1997-04-24,2025-06-22 07:19:00.204700,2026-04-17 07:19:00.204700
5507,CUST_5507,Customer_5507,customer5507@example.com,0430160805,AU,2026-03-26,inactive,1985-04-27,2025-12-25 07:19:00.204700,2026-04-17 07:19:00.204700
5508,CUST_5508,Customer_5508,customer5508@example.com,0422647949,SG,2024-09-21,suspended,2005-04-22,2026-04-02 07:19:00.204700,2026-04-17 07:19:00.204700
5509,CUST_5509,Customer_5509,customer5509@example.com,0459512423,GB,2026-04-10,active,1992-04-25,2025-08-28 07:19:00.204700,2026-04-17 07:19:00.204700
5510,CUST_5510,Customer_5510,customer5510@example.com,0454567972,SG,2024-05-21,inactive,1969-05-01,2025-10-04 07:19:00.204700,2026-04-17 07:19:00.204700
5511,CUST_5511,Customer_5511,customer5511@example.com,0488533304,US,2024-08-22,inactive,2007-04-22,2025-06-02 07:19:00.204700,2026-04-17 07:19:00.204700
5512,CUST_5512,Customer_5512,customer5512@example.com,0420323098,AU,2024-12-10,inactive,1981-04-28,2026-03-27 07:19:00.204700,2026-04-17 07:19:00.204700
5513,CUST_5513,Customer_5513,customer5513@example.com,0444241914,US,2025-01-15,suspended,1970-05-01,2026-04-17 07:19:00.204700,2026-04-17 07:19:00.204700
5514,CUST_5514,Customer_5514,customer5514@example.com,0467068993,SG,2025-03-12,inactive,1975-04-30,2026-01-26 07:19:00.204700,2026-04-17 07:19:00.204700
5515,CUST_5515,Customer_5515,customer5515@example.com,0414208197,IN,2024-09-04,active,2005-04-22,2025-07-19 07:19:00.204700,2026-04-17 07:19:00.204700
5516,CUST_5516,Customer_5516,customer5516@example.com,0459586624,US,2025-06-11,active,1960-05-03,2025-09-30 07:19:00.204700,2026-04-17 07:19:00.204700
5517,CUST_5517,Customer_5517,customer5517@example.com,0462655959,US,2025-08-28,suspended,1994-04-25,2025-07-02 07:19:00.204700,2026-04-17 07:19:00.204700
5518,CUST_5518,Customer_5518,customer5518@example.com,0449601055,AU,2026-02-05,active,1960-05-03,2025-07-11 07:19:00.204700,2026-04-17 07:19:00.204700
5519,CUST_5519,Customer_5519,customer5519@example.com,0406706912,GB,2025-06-17,suspended,1993-04-25,2026-03-16 07:19:00.204700,2026-04-17 07:19:00.204700
5520,CUST_5520,Customer_5520,customer5520@example.com,0430338083,IN,2025-11-01,suspended,1963-05-03,2025-12-14 07:19:00.204700,2026-04-17 07:19:00.204700
5521,CUST_5521,Customer_5521,customer5521@example.com,0401914925,GB,2025-08-15,inactive,1964-05-02,2025-09-24 07:19:00.204700,2026-04-17 07:19:00.204700
5522,CUST_5522,Customer_5522,customer5522@example.com,0460138219,US,2025-02-05,inactive,2004-04-22,2026-01-04 07:19:00.204700,2026-04-17 07:19:00.204700
5464,CUST_5464,Customer_5464,customer5464@example.com,0436306590,usa,2025-06-22,suspended,1985-04-27,2026-03-03 07:19:00.204700,2026-04-17 07:19:00.204700
5493,CUST_5493,Customer_5493,customer5493@example.com,0470837222,SG,2026-05-26,suspended,1998-04-24,2026-02-21 07:19:00.204700,2026-04-17 07:19:00.204700
5523,CUST_5523,Customer_5523,customer5523@example.com,0402495730,AU,2025-06-02,active,1983-04-28,2025-07-24 07:19:00.204700,2026-04-17 07:19:00.204700
5524,CUST_5524,Customer_5524,customer5524@example.com,0400743274,IN,2024-07-07,inactive,1976-04-29,2025-07-16 07:19:00.204700,2026-04-17 07:19:00.204700
5527,CUST_5527,Customer_5527,customer5527@example.com,0444271549,US,2025-07-26,active,1979-04-29,2025-10-23 07:19:00.204700,2026-04-17 07:19:00.204700
5528,CUST_5528,Customer_5528,customer5528@example.com,0499397171,US,2025-11-15,suspended,1974-04-30,2025-10-14 07:19:00.204700,2026-04-17 07:19:00.204700
5529,CUST_5529,Customer_5529,customer5529@example.com,0403093631,IN,2025-10-31,inactive,1980-04-28,2025-10-11 07:19:00.204700,2026-04-17 07:19:00.204700
5530,CUST_5530,Customer_5530,customer5530@example.com,0487882035,AU,2024-08-19,suspended,1980-04-28,2025-08-29 07:19:00.204700,2026-04-17 07:19:00.204700
5531,CUST_5531,Customer_5531,customer5531@example.com,0457356917,AU,2024-11-13,active,1988-04-26,2026-03-31 07:19:00.204700,2026-04-17 07:19:00.204700
5532,CUST_5532,Customer_5532,customer5532@example.com,0404406580,AU,2026-03-17,active,1970-05-01,2025-09-08 07:19:00.204700,2026-04-17 07:19:00.204700
5533,CUST_5533,Customer_5533,customer5533@example.com,0439877535,IN,2025-02-20,inactive,1980-04-28,2026-01-30 07:19:00.204700,2026-04-17 07:19:00.204700
5534,CUST_5534,Customer_5534,customer5534@example.com,0427086252,SG,2025-08-14,inactive,1966-05-02,2025-08-05 07:19:00.204700,2026-04-17 07:19:00.204700
5535,CUST_5535,Customer_5535,customer5535@example.com,0485969436,AU,2026-03-15,active,1988-04-26,2025-08-15 07:19:00.204700,2026-04-17 07:19:00.204700
5536,CUST_5536,Customer_5536,customer5536@example.com,0465656779,US,2025-01-20,suspended,1979-04-29,2025-05-10 07:19:00.204700,2026-04-17 07:19:00.204700
5537,CUST_5537,Customer_5537,customer5537@example.com,0452782508,SG,2025-05-02,inactive,2007-04-22,2025-11-29 07:19:00.204700,2026-04-17 07:19:00.204700
5538,CUST_5538,Customer_5538,customer5538@example.com,0456187009,AU,2025-07-06,suspended,2003-04-23,2025-07-02 07:19:00.204700,2026-04-17 07:19:00.204700
5539,CUST_5539,Customer_5539,customer5539@example.com,0480322764,SG,2024-09-15,inactive,1959-05-04,2026-03-25 07:19:00.204700,2026-04-17 07:19:00.204700
5540,CUST_5540,Customer_5540,customer5540@example.com,0460328156,IN,2026-02-21,suspended,1997-04-24,2025-09-03 07:19:00.204700,2026-04-17 07:19:00.204700
5541,CUST_5541,Customer_5541,customer5541@example.com,0495988036,US,2025-07-27,inactive,1968-05-01,2025-07-12 07:19:00.204700,2026-04-17 07:19:00.204700
5543,CUST_5543,Customer_5543,customer5543@example.com,0449602068,IN,2025-01-04,active,1991-04-26,2025-12-19 07:19:00.204700,2026-04-17 07:19:00.204700
5544,CUST_5544,Customer_5544,customer5544@example.com,0402185834,AU,2025-06-23,inactive,1992-04-25,2025-06-13 07:19:00.204700,2026-04-17 07:19:00.204700
5545,CUST_5545,Customer_5545,customer5545@example.com,0485334505,US,2024-06-10,inactive,2001-04-23,2025-09-13 07:19:00.204700,2026-04-17 07:19:00.204700
5546,CUST_5546,Customer_5546,customer5546@example.com,0469647726,IN,2026-03-02,inactive,1978-04-29,2025-07-17 07:19:00.204700,2026-04-17 07:19:00.204700
5547,CUST_5547,Customer_5547,customer5547@example.com,0479119661,SG,2025-02-14,inactive,1993-04-25,2025-04-26 07:19:00.204700,2026-04-17 07:19:00.204700
5548,CUST_5548,Customer_5548,customer5548@example.com,0454815592,US,2025-11-11,active,1972-04-30,2025-08-11 07:19:00.204700,2026-04-17 07:19:00.204700
5549,CUST_5549,Customer_5549,customer5549@example.com,0482284898,SG,2024-09-13,active,1972-04-30,2025-09-27 07:19:00.204700,2026-04-17 07:19:00.204700
5550,CUST_5550,Customer_5550,customer5550@example.com,0405625940,GB,2025-05-06,inactive,1982-04-28,2025-12-09 07:19:00.204700,2026-04-17 07:19:00.204700
5551,CUST_5551,Customer_5551,customer5551@example.com,0471215873,SG,2024-10-08,active,1978-04-29,2025-08-13 07:19:00.204700,2026-04-17 07:19:00.204700
5552,CUST_5552,Customer_5552,customer5552@example.com,0450790516,AU,2025-12-17,active,1957-05-04,2026-02-03 07:19:00.204700,2026-04-17 07:19:00.204700
5553,CUST_5553,Customer_5553,customer5553@example.com,0466901630,US,2024-12-15,active,1980-04-28,2025-04-29 07:19:00.204700,2026-04-17 07:19:00.204700
5554,CUST_5554,Customer_5554,customer5554@example.com,0401986154,US,2025-07-09,active,1980-04-28,2025-12-15 07:19:00.204700,2026-04-17 07:19:00.204700
5555,CUST_5555,Customer_5555,customer5555@example.com,0499804975,SG,2026-03-06,suspended,2000-04-23,2025-10-06 07:19:00.204700,2026-04-17 07:19:00.204700
5556,CUST_5556,Customer_5556,customer5556@example.com,0418152104,GB,2026-03-16,active,1972-04-30,2026-01-14 07:19:00.204700,2026-04-17 07:19:00.204700
5557,CUST_5557,Customer_5557,customer5557@example.com,0483335532,GB,2026-03-02,suspended,1997-04-24,2025-08-31 07:19:00.204700,2026-04-17 07:19:00.204700
5558,CUST_5558,Customer_5558,customer5558@example.com,0480219799,IN,2025-06-09,active,1997-04-24,2025-07-07 07:19:00.204700,2026-04-17 07:19:00.204700
5559,CUST_5559,Customer_5559,customer5559@example.com,0437643424,GB,2025-08-29,inactive,1957-05-04,2026-02-15 07:19:00.204700,2026-04-17 07:19:00.204700
5560,CUST_5560,Customer_5560,customer5560@example.com,0484223938,US,2026-03-16,inactive,1961-05-03,2025-05-08 07:19:00.204700,2026-04-17 07:19:00.204700
5561,CUST_5561,Customer_5561,customer5561@example.com,0437043952,AU,2024-11-29,inactive,1976-04-29,2025-08-13 07:19:00.204700,2026-04-17 07:19:00.204700
5562,CUST_5562,Customer_5562,customer5562@example.com,0487334939,US,2025-06-14,active,1970-05-01,2026-02-07 07:19:00.204700,2026-04-17 07:19:00.204700
5563,CUST_5563,Customer_5563,customer5563@example.com,0415279467,SG,2025-09-27,active,1984-04-27,2025-07-18 07:19:00.204700,2026-04-17 07:19:00.204700
5565,CUST_5565,Customer_5565,customer5565@example.com,0407415292,AU,2024-09-22,suspended,1996-04-24,2026-03-21 07:19:00.204700,2026-04-17 07:19:00.204700
5566,CUST_5566,Customer_5566,customer5566@example.com,0497198208,GB,2025-12-01,inactive,1988-04-26,2025-04-24 07:19:00.204700,2026-04-17 07:19:00.204700
5567,CUST_5567,Customer_5567,customer5567@example.com,0442753885,AU,2025-01-10,inactive,1997-04-24,2025-06-06 07:19:00.204700,2026-04-17 07:19:00.204700
5568,CUST_5568,Customer_5568,customer5568@example.com,0455773354,GB,2025-04-21,inactive,2002-04-23,2025-07-04 07:19:00.204700,2026-04-17 07:19:00.204700
5569,CUST_5569,Customer_5569,customer5569@example.com,0471566040,GB,2024-06-19,active,1963-05-03,2026-02-09 07:19:00.204700,2026-04-17 07:19:00.204700
5570,CUST_5570,Customer_5570,customer5570@example.com,0488504796,GB,2026-02-17,inactive,1975-04-30,2026-03-29 07:19:00.204700,2026-04-17 07:19:00.204700
5571,CUST_5571,Customer_5571,customer5571@example.com,0454138107,US,2024-08-21,suspended,1978-04-29,2025-07-07 07:19:00.204700,2026-04-17 07:19:00.204700
5572,CUST_5572,Customer_5572,customer5572@example.com,0454273346,GB,2025-08-11,inactive,1963-05-03,2026-04-01 07:19:00.204700,2026-04-17 07:19:00.204700
5573,CUST_5573,Customer_5573,customer5573@example.com,0426509908,AU,2024-10-03,inactive,1962-05-03,2025-06-21 07:19:00.204700,2026-04-17 07:19:00.204700
5574,CUST_5574,Customer_5574,customer5574@example.com,0485454762,SG,2025-09-18,active,1962-05-03,2025-09-06 07:19:00.204700,2026-04-17 07:19:00.204700
5575,CUST_5575,Customer_5575,customer5575@example.com,0404024841,US,2026-01-24,suspended,2002-04-23,2025-10-23 07:19:00.204700,2026-04-17 07:19:00.204700
5576,CUST_5576,Customer_5576,customer5576@example.com,0475073105,AU,2026-03-17,inactive,1987-04-27,2025-12-20 07:19:00.204700,2026-04-17 07:19:00.204700
5577,CUST_5577,Customer_5577,customer5577@example.com,0403071156,AU,2025-04-16,inactive,1987-04-27,2025-05-09 07:19:00.204700,2026-04-17 07:19:00.204700
5578,CUST_5578,Customer_5578,customer5578@example.com,0487033588,IN,2025-05-25,suspended,2002-04-23,2026-02-13 07:19:00.204700,2026-04-17 07:19:00.204700
5579,CUST_5579,Customer_5579,customer5579@example.com,0427317358,US,2025-12-01,active,1988-04-26,2025-07-23 07:19:00.204700,2026-04-17 07:19:00.204700
5580,CUST_5580,Customer_5580,customer5580@example.com,0405511461,US,2024-05-17,active,2000-04-23,2025-06-26 07:19:00.204700,2026-04-17 07:19:00.204700
5525,CUST_5525,Customer_5525,invalid_email_format,0421729298,AU,2024-12-07,suspended,1959-05-04,2025-10-05 07:19:00.204700,2026-04-17 07:19:00.204700
5526,CUST_5526,Customer_5526,customer5526@example.com,0477218226,usa,2024-11-02,inactive,1987-04-27,2025-10-12 07:19:00.204700,2026-04-17 07:19:00.204700
5581,CUST_5581,Customer_5581,customer5581@example.com,0403582310,GB,2024-05-15,Active,1968-05-01,2025-11-02 07:19:00.204700,2026-04-17 07:19:00.204700
5582,CUST_5582,Customer_5582,customer5582@example.com,0436979466,US,2025-04-01,active,1995-04-25,2025-10-02 07:19:00.204700,2026-04-17 07:19:00.204700
5583,CUST_5583,Customer_5583,customer5583@example.com,0474988634,AU,2024-06-12,inactive,1962-05-03,2026-02-07 07:19:00.204700,2026-04-17 07:19:00.204700
5585,CUST_5585,Customer_5585,customer5585@example.com,0496983098,IN,2025-10-30,inactive,1972-04-30,2026-01-03 07:19:00.204700,2026-04-17 07:19:00.204700
5586,CUST_5586,Customer_5586,customer5586@example.com,0461052264,GB,2026-03-07,inactive,1984-04-27,2025-08-31 07:19:00.204700,2026-04-17 07:19:00.204700
5587,CUST_5587,Customer_5587,customer5587@example.com,0417358218,GB,2026-03-10,active,1960-05-03,2025-09-12 07:19:00.204700,2026-04-17 07:19:00.204700
5588,CUST_5588,Customer_5588,customer5588@example.com,0450071573,GB,2026-01-19,inactive,1960-05-03,2026-04-14 07:19:00.204700,2026-04-17 07:19:00.204700
5589,CUST_5589,Customer_5589,customer5589@example.com,0492380539,AU,2025-10-15,inactive,1992-04-25,2025-12-31 07:19:00.204700,2026-04-17 07:19:00.204700
5590,CUST_5590,Customer_5590,customer5590@example.com,0469726900,US,2024-05-16,active,1960-05-03,2025-10-05 07:19:00.204700,2026-04-17 07:19:00.204700
5591,CUST_5591,Customer_5591,customer5591@example.com,0415824855,AU,2024-07-24,inactive,1967-05-02,2025-07-22 07:19:00.204700,2026-04-17 07:19:00.204700
